-0.000610	-0.100383	-0.699604	0.202104	-0.500566	-0.502434	0.006532	-0.002636	0.001791	-0.003154	0.001741	0.008936	0.365436	-0.075024	0.051300	-0.185134	0.074334	0.509825	
-0.000603	-0.100386	-0.699602	0.202101	-0.500564	-0.502425	0.006904	-0.002711	0.001842	-0.003343	0.001817	0.009455	0.379073	-0.076095	0.052040	-0.192249	0.076564	0.529085	
-0.000596	-0.100389	-0.699601	0.202098	-0.500563	-0.502415	0.007290	-0.002788	0.001895	-0.003538	0.001894	0.009994	0.392887	-0.077168	0.052780	-0.199459	0.078818	0.548597	
-0.000588	-0.100391	-0.699599	0.202094	-0.500561	-0.502405	0.007690	-0.002865	0.001948	-0.003742	0.001974	0.010552	0.406863	-0.078242	0.053521	-0.206756	0.081095	0.568341	
-0.000581	-0.100394	-0.699597	0.202090	-0.500559	-0.502394	0.008104	-0.002944	0.002002	-0.003952	0.002057	0.011131	0.420987	-0.079316	0.054264	-0.214131	0.083392	0.588296	
-0.000572	-0.100397	-0.699595	0.202086	-0.500557	-0.502382	0.008532	-0.003024	0.002056	-0.004170	0.002141	0.011729	0.435243	-0.080392	0.055008	-0.221578	0.085707	0.608439	
-0.000564	-0.100400	-0.699593	0.202082	-0.500554	-0.502370	0.008974	-0.003105	0.002112	-0.004395	0.002228	0.012348	0.449615	-0.081469	0.055754	-0.229087	0.088037	0.628748	
-0.000554	-0.100404	-0.699590	0.202077	-0.500552	-0.502358	0.009431	-0.003187	0.002168	-0.004628	0.002317	0.012987	0.464086	-0.082548	0.056501	-0.236649	0.090381	0.649200	
-0.000545	-0.100407	-0.699588	0.202073	-0.500550	-0.502344	0.009902	-0.003270	0.002225	-0.004868	0.002409	0.013646	0.478641	-0.083628	0.057249	-0.244256	0.092736	0.669770	
-0.000535	-0.100410	-0.699586	0.202068	-0.500547	-0.502330	0.010388	-0.003354	0.002282	-0.005117	0.002503	0.014326	0.493264	-0.084709	0.058000	-0.251900	0.095100	0.690438	
-0.000524	-0.100413	-0.699584	0.202062	-0.500545	-0.502316	0.010889	-0.003440	0.002341	-0.005372	0.002599	0.015027	0.507939	-0.085792	0.058752	-0.259573	0.097471	0.711182	
-0.000513	-0.100417	-0.699581	0.202057	-0.500542	-0.502300	0.011404	-0.003526	0.002400	-0.005636	0.002698	0.015749	0.522653	-0.086878	0.059507	-0.267268	0.099846	0.731982	
-0.000501	-0.100421	-0.699579	0.202051	-0.500539	-0.502284	0.011934	-0.003613	0.002460	-0.005907	0.002799	0.016491	0.537395	-0.087965	0.060264	-0.274979	0.102225	0.752823	
-0.000489	-0.100424	-0.699576	0.202045	-0.500536	-0.502267	0.012479	-0.003702	0.002520	-0.006186	0.002902	0.017254	0.552155	-0.089054	0.061022	-0.282700	0.104605	0.773691	
-0.000476	-0.100428	-0.699574	0.202039	-0.500534	-0.502250	0.013038	-0.003791	0.002582	-0.006472	0.003008	0.018038	0.566927	-0.090145	0.061784	-0.290428	0.106986	0.794575	
-0.000463	-0.100432	-0.699571	0.202032	-0.500530	-0.502231	0.013613	-0.003882	0.002644	-0.006767	0.003116	0.018843	0.581704	-0.091239	0.062548	-0.298160	0.109367	0.815469	
-0.000449	-0.100436	-0.699569	0.202025	-0.500527	-0.502212	0.014202	-0.003974	0.002707	-0.007069	0.003227	0.019669	0.596483	-0.092334	0.063314	-0.305895	0.111747	0.836368	
-0.000434	-0.100440	-0.699566	0.202018	-0.500524	-0.502192	0.014806	-0.004067	0.002771	-0.007378	0.003340	0.020516	0.611263	-0.093433	0.064083	-0.313632	0.114126	0.857269	
-0.000419	-0.100444	-0.699563	0.202011	-0.500521	-0.502171	0.015424	-0.004161	0.002835	-0.007696	0.003455	0.021384	0.626044	-0.094534	0.064856	-0.321370	0.116505	0.878171	
-0.000404	-0.100448	-0.699560	0.202003	-0.500517	-0.502149	0.016058	-0.004256	0.002900	-0.008021	0.003573	0.022272	0.640823	-0.095637	0.065631	-0.329110	0.118882	0.899074	
-0.000387	-0.100452	-0.699557	0.201995	-0.500513	-0.502127	0.016706	-0.004352	0.002966	-0.008354	0.003693	0.023182	0.655603	-0.096744	0.066409	-0.336850	0.121258	0.919978	
-0.000370	-0.100457	-0.699554	0.201986	-0.500510	-0.502103	0.017369	-0.004449	0.003033	-0.008695	0.003815	0.024112	0.670382	-0.097854	0.067191	-0.344592	0.123633	0.940883	
-0.000352	-0.100461	-0.699551	0.201977	-0.500506	-0.502078	0.018047	-0.004548	0.003101	-0.009043	0.003940	0.025064	0.685161	-0.098966	0.067976	-0.352336	0.126007	0.961790	
-0.000334	-0.100466	-0.699548	0.201968	-0.500502	-0.502053	0.018739	-0.004647	0.003169	-0.009399	0.004067	0.026036	0.699939	-0.100082	0.068765	-0.360080	0.128380	0.982697	
-0.000315	-0.100471	-0.699545	0.201958	-0.500498	-0.502026	0.019447	-0.004748	0.003238	-0.009763	0.004197	0.027029	0.714716	-0.101201	0.069557	-0.367827	0.130751	1.003605	
-0.000295	-0.100475	-0.699542	0.201948	-0.500493	-0.501999	0.020169	-0.004850	0.003308	-0.010135	0.004329	0.028043	0.729494	-0.102324	0.070354	-0.375575	0.133120	1.024514	
-0.000275	-0.100480	-0.699538	0.201938	-0.500489	-0.501970	0.020906	-0.004953	0.003379	-0.010515	0.004463	0.029078	0.744270	-0.103450	0.071154	-0.383324	0.135489	1.045424	
-0.000253	-0.100485	-0.699535	0.201927	-0.500485	-0.501941	0.021657	-0.005057	0.003450	-0.010902	0.004600	0.030134	0.759047	-0.104581	0.071959	-0.391075	0.137855	1.066336	
-0.000231	-0.100490	-0.699531	0.201916	-0.500480	-0.501910	0.022424	-0.005162	0.003523	-0.011297	0.004739	0.031211	0.773822	-0.105715	0.072768	-0.398828	0.140221	1.087249	
-0.000208	-0.100496	-0.699528	0.201905	-0.500475	-0.501878	0.023205	-0.005268	0.003596	-0.011699	0.004880	0.032309	0.788597	-0.106853	0.073582	-0.406583	0.142584	1.108163	
-0.000185	-0.100501	-0.699524	0.201893	-0.500470	-0.501845	0.024001	-0.005375	0.003670	-0.012110	0.005024	0.033427	0.803372	-0.107995	0.074400	-0.414339	0.144946	1.129079	
-0.000160	-0.100506	-0.699520	0.201881	-0.500465	-0.501811	0.024812	-0.005484	0.003745	-0.012528	0.005170	0.034567	0.818145	-0.109142	0.075223	-0.422098	0.147306	1.149995	
-0.000135	-0.100512	-0.699517	0.201868	-0.500460	-0.501776	0.025637	-0.005594	0.003820	-0.012954	0.005318	0.035727	0.832916	-0.110293	0.076052	-0.429857	0.149664	1.170910	
-0.000109	-0.100517	-0.699513	0.201855	-0.500454	-0.501740	0.026478	-0.005705	0.003897	-0.013388	0.005469	0.036908	0.847683	-0.111449	0.076885	-0.437617	0.152019	1.191821	
-0.000082	-0.100523	-0.699509	0.201841	-0.500449	-0.501702	0.027333	-0.005817	0.003974	-0.013829	0.005622	0.038111	0.862441	-0.112610	0.077724	-0.445374	0.154372	1.212723	
-0.000055	-0.100529	-0.699505	0.201827	-0.500443	-0.501664	0.028202	-0.005930	0.004052	-0.014279	0.005778	0.039334	0.877186	-0.113776	0.078569	-0.453127	0.156721	1.233607	
-0.000026	-0.100535	-0.699501	0.201812	-0.500437	-0.501624	0.029087	-0.006044	0.004131	-0.014736	0.005936	0.040578	0.891907	-0.114947	0.079419	-0.460870	0.159064	1.254462	
0.000004	-0.100541	-0.699497	0.201797	-0.500431	-0.501582	0.029986	-0.006160	0.004211	-0.015200	0.006096	0.041843	0.906596	-0.116124	0.080275	-0.468599	0.161401	1.275273	
0.000034	-0.100547	-0.699492	0.201782	-0.500425	-0.501540	0.030900	-0.006276	0.004292	-0.015673	0.006259	0.043128	0.921241	-0.117306	0.081138	-0.476306	0.163730	1.296023	
0.000065	-0.100554	-0.699488	0.201766	-0.500419	-0.501496	0.031829	-0.006394	0.004373	-0.016153	0.006424	0.044435	0.935826	-0.118494	0.082006	-0.483986	0.166048	1.316692	
0.000098	-0.100560	-0.699484	0.201750	-0.500412	-0.501451	0.032772	-0.006513	0.004456	-0.016641	0.006591	0.045762	0.950337	-0.119687	0.082882	-0.491629	0.168353	1.337258	
0.000131	-0.100567	-0.699479	0.201733	-0.500406	-0.501405	0.033729	-0.006634	0.004539	-0.017136	0.006760	0.047109	0.964758	-0.120887	0.083764	-0.499227	0.170644	1.357699	
0.000165	-0.100573	-0.699474	0.201715	-0.500399	-0.501357	0.034701	-0.006755	0.004623	-0.017639	0.006932	0.048477	0.979072	-0.122092	0.084652	-0.506772	0.172917	1.377992	
0.000200	-0.100580	-0.699470	0.201698	-0.500392	-0.501308	0.035687	-0.006878	0.004709	-0.018150	0.007106	0.049865	0.993264	-0.123304	0.085548	-0.514255	0.175171	1.398113	
0.000237	-0.100587	-0.699465	0.201679	-0.500384	-0.501257	0.036688	-0.007002	0.004795	-0.018668	0.007282	0.051273	1.007316	-0.124523	0.086451	-0.521667	0.177403	1.418040	
0.000274	-0.100594	-0.699460	0.201660	-0.500377	-0.501205	0.037702	-0.007127	0.004881	-0.019193	0.007461	0.052701	1.021215	-0.125748	0.087362	-0.529001	0.179611	1.437751	
0.000312	-0.100602	-0.699455	0.201641	-0.500370	-0.501152	0.038730	-0.007253	0.004969	-0.019726	0.007642	0.054149	1.034944	-0.126980	0.088280	-0.536249	0.181793	1.457224	
0.000351	-0.100609	-0.699450	0.201621	-0.500362	-0.501097	0.039772	-0.007381	0.005058	-0.020265	0.007824	0.055615	1.048491	-0.128219	0.089205	-0.543403	0.183947	1.476442	
